#bin	swScore	milliDiv	milliDel	milliIns	genoName	genoStart	genoEnd	genoLeft	strand	repName	repClass	repFamily	repStart	repEnd	repLeft	id
615	1508	300	131	25	chr1	4003150	4003960	-193191472	+	Lx8	LINE	L1	6384	7279	-194	6
615	820	269	20	15	chr1	4004118	4004318	-193191114	+	B3	SINE	B2	5	205	-11	7
615	856	109	86	0	chr1	4004491	4004619	-193190813	+	B1_Mus1	SINE	Alu	1	139	-9	8
615	249	33	0	0	chr1	4004619	4004649	-193190783	+	(CAAAA)n	Simple_repeat	Simple_repeat	2	31	0	9
615	270	115	0	0	chr1	4007130	4007182	-193188250	+	(T)n	Simple_repeat	Simple_repeat	1	52	0	1
615	7103	94	9	4	chr1	4007420	4008417	-193187015	+	Lx3_Mus	LINE	L1	6008	7009	0	1
615	15739	15	0	0	chr1	4009817	4011708	-193183724	+	L1Md_A	LINE	L1	3696	5586	-297	1
615	8714	20	0	0	chr1	4011708	4012704	-193182728	+	L1Md_A	LINE	L1	5587	6582	0	1
615	282	279	124	35	chr1	4012799	4012944	-193182488	+	LTR48	LTR	ERV1	3	160	-627	1
615	336	333	114	5	chr1	4013481	4013692	-193181740	-	L1ME3	LINE	L1	-169	5993	5760	1
615	261	283	54	32	chr1	4013998	4014184	-193181248	-	L1ME3	LINE	L1	-780	5366	5177	1
615	363	289	28	43	chr1	4018542	4018683	-193176749	+	RMER15	LTR	ERVL	352	490	-85	1
615	27	62	0	0	chr1	4018753	4018801	-193176631	+	AT_rich	Low_complexity	Low_complexity	1	48	0	1
615	366	120	24	24	chr1	4019076	4019161	-193176271	+	GA-rich	Low_complexity	Low_complexity	3	87	0	1
615	859	282	108	31	chr1	4019169	4019494	-193175938	+	MTD	LTR	MaLR	70	419	0	1
615	198	0	0	0	chr1	4020912	4020934	-193174498	+	(TTTG)n	Simple_repeat	Simple_repeat	2	23	0	1
615	195	69	0	0	chr1	4021083	4021112	-193174320	+	(A)n	Simple_repeat	Simple_repeat	1	29	0	2
615	1141	221	59	0	chr1	4021388	4021659	-193173773	+	L1_Mur3	LINE	L1	4017	4303	-1577	2
615	2271	253	105	21	chr1	4021655	4022492	-193172940	+	Lx7	LINE	L1	6795	7680	-16	2
615	225	265	79	50	chr1	4022866	4023005	-193172427	-	ALINE	LINE	RTE	-335	282	140	2
615	799	186	26	90	chr1	4024039	4024228	-193171204	-	URR1B	DNA	MER1_type	0	225	49	2
615	257	309	74	69	chr1	4025381	4025583	-193169849	-	L2	LINE	L2	-416	3003	2801	2
615	1341	221	59	36	chr1	4025718	4025983	-193169449	+	RLTR16	LTR	ERVK	141	403	-102	2
615	228	35	0	0	chr1	4025983	4026012	-193169420	+	(TG)n	Simple_repeat	Simple_repeat	2	30	0	2
615	1341	221	59	36	chr1	4026012	4026103	-193169329	+	RLTR16	LTR	ERVK	404	504	-1	2
615	337	318	8	0	chr1	4026103	4026235	-193169197	-	Lx9	LINE	L1	-214	7430	7298	2
615	236	229	97	119	chr1	4026635	4026769	-193168663	-	MER5B	DNA	MER1_type	-11	167	37	2
615	246	81	0	0	chr1	4027977	4028014	-193167418	+	(CA)n	Simple_repeat	Simple_repeat	2	38	0	3
615	310	271	16	33	chr1	4028041	4028163	-193167269	+	(CATATA)n	Simple_repeat	Simple_repeat	4	123	0	3
615	1650	189	68	3	chr1	4028306	4028614	-193166818	+	ORR1B2	LTR	MaLR	1	328	-39	3
615	1854	101	0	0	chr1	4028614	4028901	-193166531	+	MusHAL1	LINE	L1	1771	2057	-655	3
615	5661	78	4	4	chr1	4028902	4029683	-193165749	+	L1Md_F	LINE	L1	214	994	-5525	3
615	568	397	40	26	chr1	4030637	4030986	-193164446	-	LTR16C	LTR	ERVL	-133	356	3	3
615	337	167	0	0	chr1	4031312	4031366	-193164066	+	ORR1B2	LTR	MaLR	312	365	-2	3
615	443	305	36	0	chr1	4031590	4031757	-193163675	+	MER58B	DNA	MER1_type	3	175	-166	3
615	229	255	0	0	chr1	4031841	4031892	-193163540	+	MER58B	DNA	MER1_type	279	326	-15	3
615	457	305	96	37	chr1	4032796	4033014	-193162418	-	MLT1E2	LTR	MaLR	-8	619	389	3
615	998	156	29	11	chr1	4033006	4033181	-193162251	-	URR1B	DNA	MER1_type	-40	185	8	3
615	1696	183	66	58	chr1	4033291	4033508	-193161924	-	RMER10B	LTR	ERVL	0	398	186	4
615	604	21	53	0	chr1	4033508	4033602	-193161830	+	(GA)n	Simple_repeat	Simple_repeat	2	100	0	4
615	1696	183	66	58	chr1	4033602	4033779	-193161653	-	RMER10B	LTR	ERVL	-213	185	1	4
615	5111	157	94	33	chr1	4034119	4034851	-193160581	-	RLTR25A	LTR	ERVK	-1	1102	323	4
615	1812	124	124	0	chr1	4034851	4035150	-193160282	-	Lx2	LINE	L1	0	6997	6662	4
615	5111	157	94	33	chr1	4035150	4035455	-193159977	-	RLTR25A	LTR	ERVK	-781	322	1	4
615	4285	111	2	0	chr1	4035735	4036467	-193158965	-	L1_Mus3	LINE	L1	-710	5928	5195	4
615	5131	79	15	1	chr1	4036470	4037157	-193158275	+	L1_Mus3	LINE	L1	5940	6635	-3	4
615	600	96	25	42	chr1	4037407	4037527	-193157905	+	L1_Mus4	LINE	L1	6519	6636	0	4
615	408	117	0	0	chr1	4037700	4037777	-193157655	+	(A)n	Simple_repeat	Simple_repeat	1	77	0	4
615	212	274	0	16	chr1	4037844	4037907	-193157525	+	(TATG)n	Simple_repeat	Simple_repeat	3	64	0	4
615	437	233	39	20	chr1	4038326	4038479	-193156953	-	L1MA4	LINE	L1	-393	5907	5752	4
615	1570	140	22	18	chr1	4038570	4038847	-193156585	+	Lx2	LINE	L1	6710	6987	-10	4
615	234	0	0	0	chr1	4038849	4038875	-193156557	+	(TTAA)n	Simple_repeat	Simple_repeat	3	28	0	5
615	2939	80	27	0	chr1	4039118	4039359	-193156073	+	L1VL1	LINE	L1	667	907	-5515	5
615	204	40	0	0	chr1	4039359	4039384	-193156048	+	(CAAA)n	Simple_repeat	Simple_repeat	2	26	0	5
615	5332	97	10	0	chr1	4039384	4040297	-193155135	+	L1VL1	LINE	L1	908	1837	-1861	5
615	12804	104	17	1	chr1	4040318	4043056	-193152376	+	L1_Mus3	LINE	L1	3857	6638	0	5
615	975	269	64	117	chr1	4043701	4044093	-193151339	-	MTE2a	LTR	MaLR	-2	377	7	5
615	273	291	34	31	chr1	4044109	4044215	-193151217	-	ID4_	SINE	ID	-40	112	6	5
615	1326	78	0	0	chr1	4044499	4044679	-193150753	+	(TC)n	Simple_repeat	Simple_repeat	1	180	0	5
615	633	174	37	0	chr1	4044699	4044808	-193150624	-	B1_Mur3	SINE	Alu	-27	122	10	5
615	2726	92	2	27	chr1	4045394	4045421	-193150011	-	L1_Mus4	LINE	L1	-2	6634	6613	5
615	342	0	0	0	chr1	4045421	4045459	-193149973	+	(TTA)n	Simple_repeat	Simple_repeat	3	40	0	5
615	2726	92	2	27	chr1	4045459	4045843	-193149589	-	L1_Mus4	LINE	L1	-24	6612	6233	5
615	803	87	0	0	chr1	4045848	4045963	-193149469	+	L1_Mus4	LINE	L1	6104	6218	-418	5
615	486	0	0	0	chr1	4046532	4046586	-193148846	+	(TC)n	Simple_repeat	Simple_repeat	2	55	0	6
615	507	33	0	0	chr1	4046586	4046646	-193148786	+	(TG)n	Simple_repeat	Simple_repeat	2	62	0	6
615	23	0	0	0	chr1	4047521	4047544	-193147888	+	AT_rich	Low_complexity	Low_complexity	1	23	0	6
615	336	289	48	34	chr1	4048054	4048201	-193147231	-	L2a	LINE	L2	-24	3402	3254	6
615	1279	192	0	0	chr1	4048240	4048464	-193146968	+	URR1A	DNA	MER1_type	1	224	-2	6
615	224	190	49	49	chr1	4048713	4048774	-193146658	-	L2	LINE	L2	-551	2868	2808	6
615	388	345	0	25	chr1	4048946	4049068	-193146364	-	B3	SINE	B2	-93	123	5	6
615	3016	82	0	36	chr1	4049269	4049685	-193145747	-	RLTR9D	LTR	ERVK	-2	401	1	6
615	1271	191	26	91	chr1	4050096	4050457	-193144975	-	Lx7	LINE	L1	0	7696	7359	6
615	222	37	0	0	chr1	4050457	4050484	-193144948	+	(CAAA)n	Simple_repeat	Simple_repeat	2	28	0	6
615	1271	191	26	91	chr1	4050484	4050542	-193144890	-	Lx7	LINE	L1	-338	7358	7304	6
615	182	272	93	58	chr1	4050661	4050747	-193144685	-	L3	LINE	CR1	-1962	2527	2439	7
615	427	323	15	15	chr1	4053001	4053133	-193142299	+	B4A	SINE	B4	144	275	-17	7
615	249	33	0	0	chr1	4053233	4053263	-193142169	+	(CAT)n	Simple_repeat	Simple_repeat	1	30	0	7
615	3512	140	43	5	chr1	4053662	4054288	-193141144	+	L1VL4	LINE	L1	201	850	-5452	7
615	1545	129	4	0	chr1	4054286	4054549	-193140883	+	MusHAL1	LINE	L1	1629	1892	-820	7
615	12119	154	6	30	chr1	4054553	4055751	-193139681	+	Lx2	LINE	L1	3594	4737	-1146	7
615	189	0	0	0	chr1	4055751	4055772	-193139660	+	(CAAA)n	Simple_repeat	Simple_repeat	4	24	0	7
615	12119	151	13	17	chr1	4055772	4057657	-193137775	+	Lx2	LINE	L1	4738	6633	-364	7
615	1324	155	4	4	chr1	4057658	4057891	-193137541	+	Lx2	LINE	L1	6765	6997	0	7
615	1220	106	0	6	chr1	4059719	4059742	-193135690	-	B2_Mm2	SINE	B2	-14	181	159	7
615	255	31	0	0	chr1	4059742	4059774	-193135658	+	(TTAA)n	Simple_repeat	Simple_repeat	2	33	0	7
615	1220	106	0	6	chr1	4059774	4059931	-193135501	-	B2_Mm2	SINE	B2	-37	158	2	7
615	351	268	13	74	chr1	4060333	4060482	-193134950	+	MLT2C2	LTR	ERVL	1	140	-324	7
615	25	0	0	28	chr1	4060487	4060509	-193134923	+	AT_rich	Low_complexity	Low_complexity	1	22	0	8
615	429	70	0	0	chr1	4060509	4060566	-193134866	+	(CA)n	Simple_repeat	Simple_repeat	2	58	0	8
615	25	0	0	28	chr1	4060566	4060579	-193134853	+	AT_rich	Low_complexity	Low_complexity	1	13	0	8
615	239	196	20	0	chr1	4060583	4060634	-193134798	+	MLT2C2	LTR	ERVL	505	556	-7	7
76	31424	73	0	4	chr1	4060891	4065915	-193129517	+	L1Md_F2	LINE	L1	486	5588	-298	8
616	8105	43	2	0	chr1	4065916	4066896	-193128536	+	L1Md_F2	LINE	L1	5590	6571	-14	8
616	227	282	0	27	chr1	4067721	4067794	-193127638	+	MTEb	LTR	MaLR	279	349	-30	8
616	39451	5	0	0	chr1	4069336	4075893	-193119539	-	L1Md_A	LINE	L1	0	6582	56	8
616	315	146	0	0	chr1	4075898	4075953	-193119479	+	(T)n	Simple_repeat	Simple_repeat	1	55	0	8
616	315	0	0	0	chr1	4076332	4076367	-193119065	+	(CA)n	Simple_repeat	Simple_repeat	2	36	0	8
616	21	0	0	0	chr1	4077040	4077061	-193118371	+	AT_rich	Low_complexity	Low_complexity	1	21	0	8
616	643	222	71	0	chr1	4077555	4077681	-193117751	-	RSINE1	SINE	B4	-28	137	3	8
616	416	272	69	41	chr1	4077731	4078164	-193117268	-	L1M3b	LINE	L1	-4541	1772	1182	9
616	258	32	0	0	chr1	4078222	4078253	-193117179	+	(TTTG)n	Simple_repeat	Simple_repeat	3	33	0	9
616	1458	236	75	24	chr1	4078797	4079171	-193116261	-	MTD	LTR	MaLR	-14	405	13	9
616	414	0	0	0	chr1	4080477	4080523	-193114909	+	(CA)n	Simple_repeat	Simple_repeat	1	46	0	9
616	268	239	15	0	chr1	4080524	4080591	-193114841	+	L1MB8	LINE	L1	1459	1526	-4858	9
616	1063	291	97	36	chr1	4080847	4081624	-193113808	+	L1MB8	LINE	L1	5589	6412	-2	9
616	25	0	0	0	chr1	4081835	4081860	-193113572	+	AT_rich	Low_complexity	Low_complexity	1	25	0	9
616	261	270	37	14	chr1	4084730	4084845	-193110587	+	PB1D10	SINE	Alu	1	120	0	9
616	423	98	0	0	chr1	4085098	4085159	-193110273	+	(TG)n	Simple_repeat	Simple_repeat	1	61	0	9
616	341	301	88	9	chr1	4086011	4086125	-193109307	+	MER58B	DNA	MER1_type	207	329	-12	9
616	225	304	49	25	chr1	4086130	4086211	-193109221	+	B3A	SINE	B2	1	83	-115	9
616	216	320	0	0	chr1	4086890	4086965	-193108467	+	(CATA)n	Simple_repeat	Simple_repeat	4	78	0	1
616	294	253	66	44	chr1	4087122	4087213	-193108219	-	LTR80B	LTR	ERVL	-298	285	190	1
616	313	370	7	28	chr1	4087757	4087899	-193107533	-	ID_B1	SINE	B4	-8	216	78	1
616	30	0	0	0	chr1	4089619	4089649	-193105783	+	AT_rich	Low_complexity	Low_complexity	1	30	0	1
616	21	0	0	0	chr1	4090718	4090739	-193104693	+	AT_rich	Low_complexity	Low_complexity	1	21	0	1
616	306	0	0	0	chr1	4090879	4090913	-193104519	+	(TTTTA)n	Simple_repeat	Simple_repeat	3	36	0	1
616	2298	186	85	10	chr1	4090913	4091502	-193103930	-	Lx2	LINE	L1	-31	6977	6253	1
616	8642	84	56	11	chr1	4091512	4093049	-193102383	-	L1_Mur1	LINE	L1	0	3914	2169	1
616	1610	199	9	7	chr1	4093044	4093424	-193102008	-	L1VL4	LINE	L1	-5802	500	1	1
616	236	309	88	75	chr1	4093576	4093723	-193101709	-	MLT1G3	LTR	MaLR	-242	353	205	1
616	331	287	74	63	chr1	4093859	4094034	-193101398	+	MER20	DNA	MER1_type	40	216	-3	1
616	4818	181	75	29	chr1	4094983	4096101	-193099331	+	RLTR22_Mur	LTR	ERVK	4	1173	-675	1
616	6864	75	6	11	chr1	4096103	4097557	-193097875	-	L1Md_F2	LINE	L1	0	6582	5137	1
616	2777	179	146	10	chr1	4097557	4098165	-193097267	+	RLTR22_Mur	LTR	ERVK	1158	1848	0	1
616	525	273	16	8	chr1	4098335	4098457	-193096975	+	B1F	SINE	Alu	17	139	-10	1
616	348	257	9	56	chr1	4098912	4099019	-193096413	+	B4	SINE	B4	3	104	-188	1
616	26	74	0	0	chr1	4099605	4099659	-193095773	+	AT_rich	Low_complexity	Low_complexity	1	54	0	1
616	7631	62	2	1	chr1	4099800	4101385	-193094047	-	L1Md_F2	LINE	L1	-3	6579	4994	1
616	1916	131	74	0	chr1	4101393	4101690	-193093742	+	ORR1A2	LTR	MaLR	1	319	-8	1
616	3212	186	49	2	chr1	4101815	4102407	-193093025	+	RMER19B	LTR	ERVK	283	902	0	1
616	2688	264	47	34	chr1	4102533	4103273	-193092159	-	RMER13A	LTR	ERVK	-97	763	14	1
616	1570	330	75	45	chr1	4103432	4104156	-193091276	-	MTD-int	LTR	MaLR	-98	1482	737	1
616	1703	173	35	85	chr1	4104156	4104554	-193090878	-	ORR1C1	LTR	MaLR	0	378	1	1
616	1384	346	67	22	chr1	4104588	4105273	-193090159	-	MTD-int	LTR	MaLR	-863	717	2	1
616	1248	274	55	45	chr1	4105285	4105683	-193089749	-	MTD	LTR	MaLR	0	419	18	1
616	614	307	39	53	chr1	4105701	4106059	-193089373	-	ORR1E	LTR	MaLR	-3	356	4	1
616	5297	92	20	8	chr1	4107113	4107993	-193087439	+	MusHAL1	LINE	L1	80	970	-1742	1
616	4241	127	19	1	chr1	4108006	4108693	-193086739	+	Lx2	LINE	L1	5945	6643	-354	1
616	1110	176	9	18	chr1	4108693	4108918	-193086514	+	Lx2	LINE	L1	6775	6997	0	1
616	1214	48	7	0	chr1	4109007	4109153	-193086279	+	B1_Mm	SINE	Alu	1	147	0	1
616	945	144	0	0	chr1	4109171	4109331	-193086101	+	(GAAA)n	Simple_repeat	Simple_repeat	3	162	0	1
616	1962	193	219	26	chr1	4110224	4110722	-193084710	-	Lx3C	LINE	L1	-21	6955	6362	1
616	555	108	0	0	chr1	4110725	4110808	-193084624	-	Lx3B	LINE	L1	-230	6743	6661	1
616	426	20	0	0	chr1	4110882	4110933	-193084499	+	(TG)n	Simple_repeat	Simple_repeat	2	52	0	1
616	1401	194	39	98	chr1	4110973	4111441	-193083991	+	RMER10A	LTR	ERVL	3	442	0	1
616	888	160	38	49	chr1	4111994	4112178	-193083254	+	B2_Mm2	SINE	B2	4	185	-10	1
616	291	258	98	8	chr1	4113548	4113636	-193081796	+	B1F1	SINE	Alu	11	102	-47	1
616	252	22	21	43	chr1	4113641	4113688	-193081744	+	(CAAA)n	Simple_repeat	Simple_repeat	1	46	0	1
616	1010	71	7	0	chr1	4113864	4114004	-193081428	+	(TC)n	Simple_repeat	Simple_repeat	2	142	0	1
616	183	114	0	0	chr1	4114004	4114038	-193081394	+	(TG)n	Simple_repeat	Simple_repeat	2	36	0	1
616	213	94	0	0	chr1	4114050	4114082	-193081350	+	(CA)n	Simple_repeat	Simple_repeat	1	32	0	1
616	270	133	148	16	chr1	4114100	4114161	-193081271	+	MIRb	SINE	MIR	100	168	-100	1
616	233	311	14	0	chr1	4115912	4115986	-193079446	+	GA-rich	Low_complexity	Low_complexity	5	79	0	1
616	251	189	53	13	chr1	4116014	4116089	-193079343	+	RLTR42-int	LTR	ERVK	901	978	-5159	1
616	439	284	101	34	chr1	4116145	4116353	-193079079	+	RLTR42-int	LTR	ERVK	1572	1793	-3729	1
616	662	158	61	7	chr1	4116648	4116795	-193078637	+	RLTR42-int	LTR	ERVK	1965	2119	-3403	1
616	22370	134	18	9	chr1	4116847	4118809	-193076623	-	L1_Mus4	LINE	L1	-8	6628	4633	1
616	304	21	0	59	chr1	4118809	4118860	-193076572	+	(TTTTG)n	Simple_repeat	Simple_repeat	3	50	0	1
616	22370	176	19	8	chr1	4118860	4119966	-193075466	-	L1_Mus4	LINE	L1	-1254	4632	3497	1
616	282	56	0	0	chr1	4119966	4120002	-193075430	+	(TTTG)n	Simple_repeat	Simple_repeat	2	37	0	1
616	22370	176	19	8	chr1	4120002	4122260	-193073172	-	L1_Mus4	LINE	L1	-2390	3496	1243	1
616	2994	21	0	0	chr1	4122260	4122597	-193072835	-	IAPLTR1a_Mm	LTR	ERVK	0	337	1	1
616	22370	132	2	7	chr1	4122597	4123469	-193071963	-	L1_Mus4	LINE	L1	-5415	1242	369	1
616	542	284	69	58	chr1	4123530	4123878	-193071554	+	MYSERV6-int	LTR	ERVK	7155	7506	-1453	1
616	498	243	129	66	chr1	4124356	4124729	-193070703	+	RMER17C-int	LTR	ERVK	2595	2885	-353	1
616	253	317	15	45	chr1	4124829	4124961	-193070471	+	RMER17C-int	LTR	ERVK	4237	4364	-1773	1
616	441	289	53	50	chr1	4125007	4125328	-193070104	+	RMER10A	LTR	ERVL	121	442	0	1
616	219	351	25	42	chr1	4125929	4126048	-193069384	-	L2c	LINE	L2	-5	3382	3266	1
616	21	36	0	0	chr1	4127787	4127815	-193067617	+	AT_rich	Low_complexity	Low_complexity	1	28	0	1
616	180	163	0	0	chr1	4130524	4130567	-193064865	+	(CTTTG)n	Simple_repeat	Simple_repeat	2	44	0	1
616	1137	226	162	6	chr1	4130786	4131106	-193064326	-	MTD	LTR	MaLR	-9	410	41	1
616	227	333	45	11	chr1	4131456	4131544	-193063888	+	ID_B1	SINE	B4	1	91	-133	1
616	3117	66	0	12	chr1	4131700	4132100	-193063332	-	L1_Mus1	LINE	L1	0	6567	6173	1
616	711	0	0	0	chr1	4132578	4132657	-193062775	+	(CAG)n	Simple_repeat	Simple_repeat	1	79	0	1
616	189	0	0	0	chr1	4133692	4133713	-193061719	+	(A)n	Simple_repeat	Simple_repeat	1	21	0	1
616	12980	176	56	12	chr1	4133769	4134388	-193061044	-	L1VL4	LINE	L1	-1589	4297	3660	1
616	252	0	0	0	chr1	4134388	4134416	-193061016	+	(TTG)n	Simple_repeat	Simple_repeat	3	30	0	1
616	12980	176	56	12	chr1	4134416	4134584	-193060848	-	L1VL4	LINE	L1	-2227	3659	3486	1
616	306	0	60	20	chr1	4134584	4134634	-193060798	+	(TTTTG)n	Simple_repeat	Simple_repeat	2	53	0	1
616	12980	182	54	20	chr1	4134634	4137390	-193058042	-	L1VL4	LINE	L1	-2401	3485	629	1
616	699	127	9	0	chr1	4137458	4137568	-193057864	+	URR1B	DNA	MER1_type	112	222	-3	1
616	303	264	22	0	chr1	4139852	4139943	-193055489	-	Lx7	LINE	L1	-1920	5776	5684	1
616	2247	252	35	26	chr1	4139958	4140646	-193054786	-	Lx6	LINE	L1	-950	6510	5817	1
616	3753	229	57	22	chr1	4140654	4140803	-193054629	+	Lx6	LINE	L1	6508	6657	-803	1
616	2660	88	91	3	chr1	4140803	4141189	-193054243	-	RLTR9B2	LTR	ERVK	0	420	1	1
616	3753	229	57	22	chr1	4141189	4141409	-193054023	+	Lx6	LINE	L1	6658	6879	-581	1
616	650	13	13	0	chr1	4141409	4141488	-193053944	+	(GA)n	Simple_repeat	Simple_repeat	2	81	0	1
616	3753	229	57	22	chr1	4141488	4142037	-193053395	+	Lx6	LINE	L1	6880	7458	-2	1
616	240	158	0	0	chr1	4143372	4143429	-193052003	+	T-rich	Low_complexity	Low_complexity	2	58	0	1
616	1917	113	7	66	chr1	4145633	4145937	-193049495	+	ORR1A2	LTR	MaLR	1	286	-41	1
616	28346	105	12	6	chr1	4145948	4151122	-193044310	+	L1Md_F2	LINE	L1	382	5585	-298	1
616	6070	78	96	30	chr1	4151126	4152049	-193043383	+	L1Md_F2	LINE	L1	5587	6570	-12	1
616	414	88	0	0	chr1	4152050	4152107	-193043325	+	ORR1A2	LTR	MaLR	270	326	0	1
616	333	191	32	63	chr1	4153056	4153151	-193042281	-	RLTR31_Mm	LTR	ERVK	-2	559	468	1
616	1095	109	0	0	chr1	4153258	4153405	-193042027	+	B1_Mus2	SINE	Alu	1	147	0	1
616	29	78	0	0	chr1	4153464	4153528	-193041904	+	AT_rich	Low_complexity	Low_complexity	1	64	0	1
616	2079	192	2	15	chr1	4154668	4155065	-193040367	-	ORR1B1	LTR	MaLR	-2	392	1	1
616	3637	214	58	4	chr1	4155065	4155906	-193039526	-	ORR1B1-int	LTR	MaLR	0	1509	623	1
616	1240	179	123	27	chr1	4155893	4156186	-193039246	-	ORR1B1-int	LTR	MaLR	-1642	321	1	1
616	2081	154	77	6	chr1	4156190	4156556	-193038876	-	ORR1B1	LTR	MaLR	-2	392	1	1
616	955	287	116	19	chr1	4157522	4158356	-193037076	-	MMAR1	DNA	Mariner	0	1286	337	1
616	1503	214	29	20	chr1	4158457	4158806	-193036626	-	MMAR1	DNA	Mariner	-933	353	2	1
616	212	311	20	74	chr1	4158873	4158972	-193036460	-	MIRm	SINE	MIR	-115	161	64	1
616	507	238	53	53	chr1	4158998	4159149	-193036283	+	MER5B	DNA	MER1_type	12	162	-16	1
616	400	265	8	0	chr1	4160097	4160229	-193035203	+	CT-rich	Low_complexity	Low_complexity	2	134	0	1
616	378	74	0	0	chr1	4161062	4161116	-193034316	+	(TC)n	Simple_repeat	Simple_repeat	1	54	0	1
616	888	94	0	0	chr1	4161118	4161246	-193034186	+	(TG)n	Simple_repeat	Simple_repeat	1	128	0	1
616	494	367	64	17	chr1	4161249	4161482	-193033950	-	B4A	SINE	B4	-23	269	26	1
616	7469	105	13	1	chr1	4161489	4163533	-193031899	-	L1_Mus3	LINE	L1	0	6638	4623	1
616	1357	73	17	0	chr1	4163535	4163713	-193031719	-	B2_Mm2	SINE	B2	-14	181	1	1
616	299	353	39	0	chr1	4163750	4163903	-193031529	-	MIR	SINE	MIR	-3	259	101	1
616	480	183	0	0	chr1	4164339	4164432	-193031000	+	CT-rich	Low_complexity	Low_complexity	3	95	0	1
616	867	75	0	0	chr1	4165097	4165217	-193030215	+	(TC)n	Simple_repeat	Simple_repeat	2	121	0	1
616	312	27	0	0	chr1	4165217	4165253	-193030179	+	(TG)n	Simple_repeat	Simple_repeat	2	38	0	1
616	32848	98	14	13	chr1	4166093	4171680	-193023752	+	L1Md_F2	LINE	L1	1	5586	-297	1
616	7672	65	4	4	chr1	4171681	4172663	-193022769	+	L1Md_F2	LINE	L1	5588	6569	-13	1
616	6009	184	39	44	chr1	4172675	4174080	-193021352	+	Lx7	LINE	L1	1257	2654	-3223	1
616	4298	267	105	43	chr1	4174088	4176019	-193019413	+	Lx7	LINE	L1	5284	7333	-363	1
616	195	129	0	0	chr1	4176021	4176052	-193019380	+	(TTTG)n	Simple_repeat	Simple_repeat	2	32	0	1
616	334	205	31	54	chr1	4176869	4176998	-193018434	+	Lx9	LINE	L1	7391	7516	-128	1
616	291	114	0	0	chr1	4176998	4177042	-193018390	+	(TG)n	Simple_repeat	Simple_repeat	2	45	0	1
616	24	0	0	0	chr1	4177157	4177181	-193018251	+	AT_rich	Low_complexity	Low_complexity	1	24	0	1
616	268	247	81	61	chr1	4177503	4177701	-193017731	+	L1MC5	LINE	L1	7726	7927	-34	1
616	36064	36	1	7	chr1	4177759	4182947	-193012485	+	L1Md_T	LINE	L1	440	5586	-297	1
616	7923	47	12	0	chr1	4182947	4183929	-193011503	+	L1Md_T	LINE	L1	5587	6580	-2	1
616	2302	188	10	0	chr1	4184835	4185240	-193010192	+	MTC	LTR	MaLR	5	413	-8	1
616	324	0	0	0	chr1	4185276	4185312	-193010120	+	(TG)n	Simple_repeat	Simple_repeat	1	36	0	1
616	207	100	0	0	chr1	4185522	4185552	-193009880	+	(TCTCCC)n	Simple_repeat	Simple_repeat	2	31	0	1
616	419	202	0	9	chr1	4186312	4186422	-193009010	+	CT-rich	Low_complexity	Low_complexity	3	111	0	1
616	2105	290	98	1	chr1	4186458	4187118	-193008314	-	Lx8	LINE	L1	-178	7295	6572	1
616	498	33	0	0	chr1	4188141	4188201	-193007231	+	(TG)n	Simple_repeat	Simple_repeat	1	60	0	1
616	759	301	0	40	chr1	4189474	4189696	-193005736	+	ID_B1	SINE	B4	5	217	-7	1
616	23	78	0	0	chr1	4189696	4189747	-193005685	+	AT_rich	Low_complexity	Low_complexity	1	51	0	1
616	40	49	0	0	chr1	4189886	4189947	-193005485	+	AT_rich	Low_complexity	Low_complexity	1	61	0	1
616	366	259	0	0	chr1	4190122	4190203	-193005229	+	RLTR18B	LTR	ERVK	10	90	-422	2
616	1071	89	6	6	chr1	4190208	4190367	-193005065	-	B2_Mm2	SINE	B2	-34	161	3	2
616	1025	140	115	101	chr1	4190374	4190652	-193004780	-	MTC-int	LTR	MaLR	-976	282	1	2
616	1507	228	50	52	chr1	4190652	4191074	-193004358	-	MTC	LTR	MaLR	0	421	1	2
616	1344	66	49	0	chr1	4191075	4191258	-193004174	+	B2_Mm2	SINE	B2	1	192	-3	2
616	281	284	171	0	chr1	4191466	4191554	-193003878	-	B3A	SINE	B2	-75	123	21	2
616	407	264	0	0	chr1	4191747	4191834	-193003598	-	B1F	SINE	Alu	-49	100	14	2
616	998	95	7	0	chr1	4191885	4192022	-193003410	+	B1_Mus1	SINE	Alu	4	141	-7	2
616	727	269	140	40	chr1	4192071	4192444	-193002988	+	L1MA4	LINE	L1	5410	5828	-472	2
616	1340	88	0	44	chr1	4192444	4192647	-193002785	+	B2_Mm2	SINE	B2	2	195	0	2
616	727	269	140	40	chr1	4192647	4192722	-193002710	+	L1MA4	LINE	L1	5829	5903	-397	2
616	376	225	70	3	chr1	4192752	4192856	-193002576	+	B1F2	SINE	Alu	5	110	-7	2
9	8556	74	3	24	chr1	4192972	4194867	-193000565	+	L1_Mus1	LINE	L1	4712	6567	0	2
617	1052	251	56	73	chr1	4194894	4195226	-193000206	+	RLTR18B	LTR	ERVK	100	450	-62	2
617	1949	246	99	107	chr1	4195226	4195251	-193000181	+	MTC-int	LTR	MaLR	113	140	-958	2
617	1001	234	4	4	chr1	4195251	4195483	-192999949	+	Lx2B	LINE	L1	6765	6996	-4	2
617	2127	221	115	75	chr1	4195483	4196450	-192998982	+	MTC-int	LTR	MaLR	141	1256	-2	2
